latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,cleaning_reason
-1.9123,110.1167,313.1,4.7,2.0,2023-09-11,552,Aqua,MODIS,48,61.03,292.0,61.4,D,0,iqr_outlier_or_duplicate
-1.3284,115.0446,311.9,1.9,1.3,2023-09-11,552,Aqua,MODIS,42,61.03,273.9,22.5,D,0,iqr_outlier_or_duplicate
-2.6829,112.1768,314.4,3.3,1.7,2023-09-11,552,Aqua,MODIS,49,61.03,288.5,48.8,D,0,iqr_outlier_or_duplicate
-2.8741,112.0279,317.6,3.4,1.7,2023-09-11,552,Aqua,MODIS,62,61.03,290.1,69.2,D,0,iqr_outlier_or_duplicate
-2.7699,115.0515,328.4,2.0,1.4,2023-09-11,552,Aqua,MODIS,83,61.03,291.0,58.8,D,0,iqr_outlier_or_duplicate
-1.1795,110.4129,328.8,4.3,1.9,2023-09-11,552,Aqua,MODIS,85,61.03,287.0,198.3,D,0,iqr_outlier_or_duplicate
-1.1914,110.5676,311.3,4.2,1.9,2023-09-11,552,Aqua,MODIS,63,61.03,288.2,50.0,D,0,iqr_outlier_or_duplicate
-3.4761,111.9293,322.5,3.6,1.8,2023-09-11,552,Aqua,MODIS,66,61.03,293.5,93.4,D,0,iqr_outlier_or_duplicate
-3.456,111.9588,332.4,3.6,1.8,2023-09-11,552,Aqua,MODIS,64,61.03,293.1,157.1,D,0,iqr_outlier_or_duplicate
-3.4603,111.9271,338.3,3.6,1.8,2023-09-11,552,Aqua,MODIS,84,61.03,293.5,220.8,D,0,iqr_outlier_or_duplicate
-3.4627,111.9549,333.0,3.6,1.8,2023-09-11,552,Aqua,MODIS,64,61.03,293.4,163.9,D,0,iqr_outlier_or_duplicate
-3.4673,111.9233,348.8,3.6,1.8,2023-09-11,552,Aqua,MODIS,89,61.03,294.0,341.8,D,0,iqr_outlier_or_duplicate
-2.8688,112.0315,321.7,3.4,1.7,2023-09-11,552,Aqua,MODIS,55,61.03,290.1,88.2,D,0,iqr_outlier_or_duplicate
-0.8858,109.9491,310.5,4.7,2.0,2023-09-11,553,Aqua,MODIS,17,61.03,285.3,48.2,D,0,iqr_outlier_or_duplicate
-0.8854,109.9412,310.3,4.7,2.0,2023-09-11,553,Aqua,MODIS,26,61.03,285.7,49.7,D,0,iqr_outlier_or_duplicate
-3.1601,104.5109,324.4,3.2,1.7,2023-09-11,730,Aqua,MODIS,63,61.03,298.4,75.7,D,0,iqr_outlier_or_duplicate
-2.7732,105.6198,314.7,4.0,1.9,2023-09-11,730,Aqua,MODIS,20,61.03,295.6,50.3,D,0,iqr_outlier_or_duplicate
-2.7787,105.5849,315.6,3.9,1.8,2023-09-11,730,Aqua,MODIS,42,61.03,295.5,58.4,D,0,iqr_outlier_or_duplicate
-3.5664,105.5916,314.0,3.8,1.8,2023-09-11,730,Aqua,MODIS,61,61.03,292.8,46.3,D,0,iqr_outlier_or_duplicate
-3.6084,105.2303,325.3,3.6,1.8,2023-09-11,730,Aqua,MODIS,79,61.03,292.5,99.6,D,0,iqr_outlier_or_duplicate
-3.6139,105.2233,325.6,3.6,1.8,2023-09-11,730,Aqua,MODIS,79,61.03,293.5,101.8,D,0,iqr_outlier_or_duplicate
-3.3657,105.4366,322.2,3.8,1.8,2023-09-11,730,Aqua,MODIS,74,61.03,294.7,83.6,D,0,iqr_outlier_or_duplicate
-1.5907,116.328,301.1,2.3,1.5,2023-09-11,1352,Terra,MODIS,30,61.03,278.6,16.6,N,0,iqr_outlier_or_duplicate
-3.6336,104.6652,326.4,2.1,1.4,2023-09-11,1529,Terra,MODIS,100,61.03,292.9,70.3,N,0,iqr_outlier_or_duplicate
-3.6305,104.6776,321.0,2.2,1.4,2023-09-11,1529,Terra,MODIS,100,61.03,292.6,52.0,N,0,iqr_outlier_or_duplicate
-7.955,112.9019,339.9,1.0,1.0,2023-09-11,1816,Aqua,MODIS,100,61.03,286.3,46.3,N,0,iqr_outlier_or_duplicate
-7.7979,138.8725,349.9,1.2,1.1,2023-09-12,453,Aqua,MODIS,95,61.03,297.4,74.4,D,0,iqr_outlier_or_duplicate
-7.7881,138.871,345.5,1.2,1.1,2023-09-12,453,Aqua,MODIS,88,61.03,295.6,62.0,D,0,iqr_outlier_or_duplicate
-7.4953,138.3657,359.1,1.2,1.1,2023-09-12,453,Aqua,MODIS,99,61.03,297.9,87.6,D,0,iqr_outlier_or_duplicate
-7.4651,138.3717,373.3,1.2,1.1,2023-09-12,453,Aqua,MODIS,100,61.03,296.9,143.3,D,0,iqr_outlier_or_duplicate
-6.6278,134.1957,344.5,1.1,1.0,2023-09-12,454,Aqua,MODIS,92,61.03,288.5,49.5,D,0,iqr_outlier_or_duplicate
-7.9548,112.897,347.4,1.1,1.0,2023-09-12,632,Aqua,MODIS,93,61.03,303.7,54.5,D,0,iqr_outlier_or_duplicate
-8.0086,114.1477,340.1,1.2,1.1,2023-09-12,632,Aqua,MODIS,89,61.03,307.1,46.7,D,0,iqr_outlier_or_duplicate
-8.0266,114.161,362.6,1.2,1.1,2023-09-12,632,Aqua,MODIS,100,61.03,310.8,110.6,D,0,iqr_outlier_or_duplicate
-8.0282,114.1501,351.3,1.2,1.1,2023-09-12,632,Aqua,MODIS,95,61.03,310.6,73.2,D,0,iqr_outlier_or_duplicate
-8.0168,114.1599,340.8,1.2,1.1,2023-09-12,632,Aqua,MODIS,89,61.03,308.8,46.2,D,0,iqr_outlier_or_duplicate
-8.0184,114.149,350.9,1.2,1.1,2023-09-12,632,Aqua,MODIS,95,61.03,312.2,72.9,D,0,iqr_outlier_or_duplicate
-3.4307,111.9024,412.1,1.1,1.0,2023-09-12,633,Aqua,MODIS,100,61.03,302.9,352.1,D,0,iqr_outlier_or_duplicate
-3.432,111.893,369.5,1.1,1.0,2023-09-12,633,Aqua,MODIS,100,61.03,299.1,112.5,D,0,iqr_outlier_or_duplicate
-3.4229,111.8917,366.4,1.1,1.0,2023-09-12,633,Aqua,MODIS,100,61.03,295.9,102.8,D,0,iqr_outlier_or_duplicate
-4.4544,105.1634,313.5,1.9,1.3,2023-09-12,633,Aqua,MODIS,64,61.03,277.0,24.6,D,0,iqr_outlier_or_duplicate
-3.4385,111.9132,342.1,1.1,1.0,2023-09-12,633,Aqua,MODIS,91,61.03,294.0,39.3,D,0,iqr_outlier_or_duplicate
-3.8177,105.1344,331.9,1.8,1.3,2023-09-12,634,Aqua,MODIS,86,61.03,296.2,59.0,D,0,iqr_outlier_or_duplicate
-3.4412,103.1936,319.3,2.6,1.5,2023-09-12,634,Aqua,MODIS,75,61.03,295.7,46.0,D,0,iqr_outlier_or_duplicate
-7.9409,112.905,360.9,1.0,1.0,2023-09-12,1431,Terra,MODIS,100,61.03,286.3,94.4,N,0,iqr_outlier_or_duplicate
-7.9422,112.8957,363.9,1.0,1.0,2023-09-12,1431,Terra,MODIS,100,61.03,287.1,103.3,N,0,iqr_outlier_or_duplicate
-4.521,104.9385,310.6,3.1,1.7,2023-09-12,1432,Terra,MODIS,80,61.03,292.0,47.2,N,0,iqr_outlier_or_duplicate
-2.7883,111.1832,304.3,1.1,1.0,2023-09-12,1432,Terra,MODIS,59,61.03,277.3,9.3,N,0,iqr_outlier_or_duplicate
-3.154,104.7139,309.2,1.0,1.0,2023-09-12,1856,Aqua,MODIS,77,61.03,278.1,10.5,N,0,iqr_outlier_or_duplicate
-3.3186,105.0125,353.2,1.0,1.0,2023-09-12,1856,Aqua,MODIS,100,61.03,297.7,72.8,N,0,iqr_outlier_or_duplicate
-6.6535,134.1801,332.9,1.4,1.2,2023-09-13,116,Terra,MODIS,74,61.03,291.1,46.4,D,0,iqr_outlier_or_duplicate
-3.2369,112.3813,326.3,2.1,1.4,2023-09-13,254,Terra,MODIS,70,61.03,292.8,59.1,D,0,iqr_outlier_or_duplicate
-7.7853,113.4977,319.7,3.1,1.7,2023-09-13,255,Terra,MODIS,67,61.03,297.5,46.2,D,0,iqr_outlier_or_duplicate
-4.5289,105.8128,343.2,1.0,1.0,2023-09-13,255,Terra,MODIS,91,61.03,295.0,41.9,D,0,iqr_outlier_or_duplicate
-8.6029,140.7588,311.9,4.0,1.9,2023-09-13,357,Aqua,MODIS,49,61.03,285.4,48.0,D,0,iqr_outlier_or_duplicate
-10.0368,120.2573,329.5,2.0,1.4,2023-09-13,535,Aqua,MODIS,82,61.03,302.1,57.2,D,0,iqr_outlier_or_duplicate
-9.9744,123.7837,352.6,1.1,1.1,2023-09-13,535,Aqua,MODIS,96,61.03,306.4,64.0,D,0,iqr_outlier_or_duplicate
-9.9634,123.7932,344.0,1.1,1.1,2023-09-13,535,Aqua,MODIS,91,61.03,304.6,45.3,D,0,iqr_outlier_or_duplicate
-9.9539,123.7918,366.3,1.1,1.1,2023-09-13,535,Aqua,MODIS,100,61.03,307.9,113.3,D,0,iqr_outlier_or_duplicate
-9.9553,123.7815,352.2,1.1,1.1,2023-09-13,535,Aqua,MODIS,96,61.03,306.3,67.0,D,0,iqr_outlier_or_duplicate
-9.9583,123.7603,344.3,1.1,1.1,2023-09-13,535,Aqua,MODIS,91,61.03,304.7,46.5,D,0,iqr_outlier_or_duplicate
-6.6475,134.2053,327.1,3.5,1.8,2023-09-13,535,Aqua,MODIS,70,61.03,286.3,125.6,D,0,iqr_outlier_or_duplicate
-6.6429,134.2122,330.5,3.5,1.8,2023-09-13,535,Aqua,MODIS,68,61.03,286.2,147.9,D,0,iqr_outlier_or_duplicate
-7.6481,126.398,344.5,1.0,1.0,2023-09-13,536,Aqua,MODIS,87,61.03,305.3,43.5,D,0,iqr_outlier_or_duplicate
-8.684,118.4742,340.0,2.6,1.5,2023-09-13,536,Aqua,MODIS,84,61.03,305.9,136.0,D,0,iqr_outlier_or_duplicate
-8.6783,118.4687,332.9,2.6,1.5,2023-09-13,536,Aqua,MODIS,68,61.03,306.2,89.1,D,0,iqr_outlier_or_duplicate
-8.531,118.7861,325.6,2.4,1.5,2023-09-13,536,Aqua,MODIS,77,61.03,303.4,46.4,D,0,iqr_outlier_or_duplicate
-8.6097,117.7228,326.4,3.0,1.6,2023-09-13,536,Aqua,MODIS,59,61.03,299.0,62.7,D,0,iqr_outlier_or_duplicate
-8.609,117.7184,330.4,3.0,1.6,2023-09-13,536,Aqua,MODIS,72,61.03,298.9,88.2,D,0,iqr_outlier_or_duplicate
-8.3916,118.7411,332.3,2.4,1.5,2023-09-13,536,Aqua,MODIS,64,61.03,298.6,91.8,D,0,iqr_outlier_or_duplicate
-8.3963,118.735,334.0,2.4,1.5,2023-09-13,536,Aqua,MODIS,65,61.03,298.5,100.8,D,0,iqr_outlier_or_duplicate
-8.4716,117.6115,329.8,3.0,1.6,2023-09-13,536,Aqua,MODIS,0,61.03,299.0,82.5,D,0,iqr_outlier_or_duplicate
-2.5879,114.714,316.8,4.1,1.9,2023-09-13,537,Aqua,MODIS,57,61.03,288.9,63.9,D,0,iqr_outlier_or_duplicate
-4.6334,121.666,350.1,1.3,1.1,2023-09-13,537,Aqua,MODIS,96,61.03,292.8,83.9,D,0,iqr_outlier_or_duplicate
-4.5339,121.7952,306.8,1.3,1.1,2023-09-13,537,Aqua,MODIS,46,61.03,277.7,8.3,D,0,iqr_outlier_or_duplicate
-3.2907,120.1137,309.9,1.6,1.2,2023-09-13,537,Aqua,MODIS,61,61.03,276.8,16.1,D,0,iqr_outlier_or_duplicate
-1.4779,116.1186,317.2,3.0,1.7,2023-09-13,538,Aqua,MODIS,64,61.03,287.9,60.5,D,0,iqr_outlier_or_duplicate
-4.331,104.1977,349.5,1.5,1.2,2023-09-13,715,Aqua,MODIS,94,61.03,301.1,90.5,D,0,iqr_outlier_or_duplicate
-4.3183,104.2093,339.2,1.5,1.2,2023-09-13,715,Aqua,MODIS,88,61.03,300.0,57.8,D,0,iqr_outlier_or_duplicate
-3.3223,105.0097,336.7,1.8,1.3,2023-09-13,715,Aqua,MODIS,87,61.03,302.1,64.9,D,0,iqr_outlier_or_duplicate
-3.2128,105.2824,332.0,1.9,1.3,2023-09-13,715,Aqua,MODIS,83,61.03,299.1,55.4,D,0,iqr_outlier_or_duplicate
-3.2009,105.2806,329.9,1.9,1.3,2023-09-13,715,Aqua,MODIS,81,61.03,298.2,48.6,D,0,iqr_outlier_or_duplicate
-3.0766,105.0247,337.5,1.8,1.3,2023-09-13,715,Aqua,MODIS,82,61.03,295.1,71.9,D,0,iqr_outlier_or_duplicate
-2.2555,101.0125,343.0,1.1,1.0,2023-09-13,716,Aqua,MODIS,91,61.03,303.7,42.3,D,0,iqr_outlier_or_duplicate
-9.5883,123.8257,330.7,1.6,1.3,2023-09-13,1333,Terra,MODIS,100,61.03,292.9,60.1,N,0,iqr_outlier_or_duplicate
-9.5903,123.8105,325.7,1.6,1.3,2023-09-13,1333,Terra,MODIS,100,61.03,292.9,47.5,N,0,iqr_outlier_or_duplicate
-3.3218,105.0126,337.7,1.2,1.1,2023-09-13,1513,Terra,MODIS,100,61.03,298.7,48.0,N,0,iqr_outlier_or_duplicate
-2.7688,111.1961,308.6,3.4,1.7,2023-09-13,1513,Terra,MODIS,75,61.03,289.3,45.8,N,0,iqr_outlier_or_duplicate
-2.9872,103.27,343.5,1.0,1.0,2023-09-13,1513,Terra,MODIS,100,61.03,293.5,49.0,N,0,iqr_outlier_or_duplicate
-2.5755,121.3764,345.3,1.3,1.1,2023-09-13,1759,Aqua,MODIS,100,61.03,289.4,79.2,N,2,iqr_outlier_or_duplicate
-3.4482,111.9715,326.9,2.0,1.4,2023-09-13,1800,Aqua,MODIS,100,61.03,291.2,69.4,N,0,iqr_outlier_or_duplicate
-3.4492,111.9643,327.5,2.0,1.4,2023-09-13,1800,Aqua,MODIS,100,61.03,290.9,72.7,N,0,iqr_outlier_or_duplicate
-3.4451,111.94,324.9,3.5,1.8,2023-09-14,157,Terra,MODIS,64,61.03,287.4,92.6,D,0,iqr_outlier_or_duplicate
-3.4497,111.9704,322.4,3.4,1.7,2023-09-14,157,Terra,MODIS,0,61.03,290.5,74.5,D,0,iqr_outlier_or_duplicate
-3.4408,111.9348,320.8,3.5,1.8,2023-09-14,157,Terra,MODIS,55,61.03,285.7,70.9,D,0,iqr_outlier_or_duplicate
-3.4456,111.9651,325.3,3.4,1.7,2023-09-14,157,Terra,MODIS,64,61.03,290.6,98.4,D,0,iqr_outlier_or_duplicate
-10.1043,120.5662,353.0,1.0,1.0,2023-09-14,158,Terra,MODIS,96,61.03,305.2,62.7,D,0,iqr_outlier_or_duplicate
-7.8465,138.8811,350.8,1.0,1.0,2023-09-14,439,Aqua,MODIS,96,61.03,298.1,56.9,D,0,iqr_outlier_or_duplicate
-6.6578,134.2057,327.5,1.8,1.3,2023-09-14,439,Aqua,MODIS,55,61.03,287.7,45.3,D,0,iqr_outlier_or_duplicate
-3.4045,104.8755,345.1,3.8,1.8,2023-09-14,619,Aqua,MODIS,93,61.03,291.0,314.4,D,0,iqr_outlier_or_duplicate
-3.3333,105.032,319.4,3.6,1.8,2023-09-14,619,Aqua,MODIS,40,61.03,293.6,60.1,D,0,iqr_outlier_or_duplicate
-3.3378,104.9998,320.6,3.7,1.8,2023-09-14,619,Aqua,MODIS,50,61.03,293.8,68.6,D,0,iqr_outlier_or_duplicate
-3.3219,104.9976,322.1,3.7,1.8,2023-09-14,619,Aqua,MODIS,47,61.03,292.4,76.4,D,0,iqr_outlier_or_duplicate
-2.7461,104.2789,316.0,4.1,1.9,2023-09-14,619,Aqua,MODIS,64,61.03,291.3,72.2,D,0,iqr_outlier_or_duplicate
-2.7563,104.2512,331.0,4.1,1.9,2023-09-14,619,Aqua,MODIS,84,61.03,292.0,196.4,D,0,iqr_outlier_or_duplicate
-1.7891,112.2653,340.1,1.1,1.0,2023-09-14,619,Aqua,MODIS,92,61.03,286.5,46.1,D,0,iqr_outlier_or_duplicate
-1.8616,111.8817,314.3,1.1,1.0,2023-09-14,619,Aqua,MODIS,75,61.03,275.3,14.9,D,0,iqr_outlier_or_duplicate
-3.3898,105.3957,316.4,3.4,1.7,2023-09-14,619,Aqua,MODIS,25,61.03,292.3,47.4,D,0,iqr_outlier_or_duplicate
-3.3966,104.8814,348.7,3.8,1.8,2023-09-14,619,Aqua,MODIS,82,61.03,291.6,363.5,D,0,iqr_outlier_or_duplicate
-3.3997,104.9086,319.0,3.7,1.8,2023-09-14,619,Aqua,MODIS,74,61.03,290.6,68.3,D,0,iqr_outlier_or_duplicate
-3.056,113.1852,350.9,1.0,1.0,2023-09-14,619,Aqua,MODIS,96,61.03,294.8,58.4,D,0,iqr_outlier_or_duplicate
-3.385,105.3997,325.4,3.4,1.7,2023-09-14,619,Aqua,MODIS,77,61.03,293.8,99.0,D,0,iqr_outlier_or_duplicate
-1.8816,112.2661,327.5,1.1,1.0,2023-09-14,619,Aqua,MODIS,64,61.03,275.9,27.9,D,0,iqr_outlier_or_duplicate
-2.7513,104.2428,326.7,4.1,1.9,2023-09-14,619,Aqua,MODIS,81,61.03,291.2,156.4,D,0,iqr_outlier_or_duplicate
-3.4245,114.7777,343.2,1.0,1.0,2023-09-14,619,Aqua,MODIS,92,61.03,300.2,38.0,D,0,iqr_outlier_or_duplicate
-2.9001,115.031,315.9,1.0,1.0,2023-09-14,619,Aqua,MODIS,41,61.03,279.5,9.8,D,0,iqr_outlier_or_duplicate
-3.197,112.4596,320.2,1.1,1.0,2023-09-14,619,Aqua,MODIS,41,61.03,278.3,13.3,D,0,iqr_outlier_or_duplicate
-3.074,113.1878,382.6,1.0,1.0,2023-09-14,619,Aqua,MODIS,75,61.03,300.4,161.5,D,0,iqr_outlier_or_duplicate
-3.065,113.1865,394.9,1.0,1.0,2023-09-14,619,Aqua,MODIS,94,61.03,299.6,221.8,D,0,iqr_outlier_or_duplicate
-3.0663,113.1774,377.3,1.0,1.0,2023-09-14,619,Aqua,MODIS,71,61.03,299.5,136.3,D,0,iqr_outlier_or_duplicate
-1.0059,110.4231,333.7,1.3,1.1,2023-09-14,620,Aqua,MODIS,81,61.03,282.6,45.8,D,0,iqr_outlier_or_duplicate
-2.3067,114.0724,359.6,1.2,1.1,2023-09-14,1416,Terra,MODIS,100,61.03,297.7,111.2,N,0,iqr_outlier_or_duplicate
-4.4271,105.5691,355.4,1.1,1.0,2023-09-14,1842,Aqua,MODIS,100,61.03,289.9,82.6,N,0,iqr_outlier_or_duplicate
-4.4286,105.5786,346.3,1.1,1.0,2023-09-14,1842,Aqua,MODIS,100,61.03,289.0,60.7,N,0,iqr_outlier_or_duplicate
0.2587,109.3182,341.8,1.1,1.0,2023-09-15,237,Terra,MODIS,91,61.03,296.6,46.1,D,0,iqr_outlier_or_duplicate
-4.024,119.7561,316.3,4.0,1.9,2023-09-15,237,Terra,MODIS,38,61.03,292.1,51.5,D,0,iqr_outlier_or_duplicate
-3.1224,104.6986,357.3,2.0,1.4,2023-09-15,238,Terra,MODIS,98,61.03,298.1,196.2,D,0,iqr_outlier_or_duplicate
-3.1251,104.7162,329.0,2.0,1.4,2023-09-15,238,Terra,MODIS,82,61.03,296.3,50.5,D,0,iqr_outlier_or_duplicate
-3.1347,104.6968,332.2,2.0,1.4,2023-09-15,238,Terra,MODIS,85,61.03,298.7,64.1,D,0,iqr_outlier_or_duplicate
-3.2859,105.3316,330.2,1.8,1.3,2023-09-15,238,Terra,MODIS,83,61.03,298.5,49.1,D,0,iqr_outlier_or_duplicate
-3.3306,105.0221,334.5,1.9,1.3,2023-09-15,238,Terra,MODIS,83,61.03,299.5,59.5,D,0,iqr_outlier_or_duplicate
-3.5783,104.9161,328.5,1.9,1.3,2023-09-15,238,Terra,MODIS,82,61.03,298.6,48.8,D,0,iqr_outlier_or_duplicate
-10.7867,123.132,321.7,2.3,1.5,2023-09-15,520,Aqua,MODIS,74,61.03,296.0,45.2,D,0,iqr_outlier_or_duplicate
-10.784,123.154,324.2,2.3,1.5,2023-09-15,520,Aqua,MODIS,77,61.03,298.0,56.4,D,0,iqr_outlier_or_duplicate
-9.9535,123.7555,332.5,2.0,1.4,2023-09-15,520,Aqua,MODIS,85,61.03,301.1,58.0,D,0,iqr_outlier_or_duplicate
-9.9388,123.7728,329.8,2.0,1.4,2023-09-15,520,Aqua,MODIS,75,61.03,299.3,53.4,D,0,iqr_outlier_or_duplicate
-9.9457,123.7863,340.1,2.0,1.4,2023-09-15,520,Aqua,MODIS,90,61.03,300.2,97.4,D,0,iqr_outlier_or_duplicate
-9.9482,123.7677,330.8,2.0,1.4,2023-09-15,520,Aqua,MODIS,76,61.03,300.3,56.4,D,0,iqr_outlier_or_duplicate
-9.0997,125.0613,333.1,1.6,1.2,2023-09-15,521,Aqua,MODIS,85,61.03,299.7,48.6,D,0,iqr_outlier_or_duplicate
-9.3269,124.4663,352.0,1.8,1.3,2023-09-15,521,Aqua,MODIS,96,61.03,301.7,133.0,D,0,iqr_outlier_or_duplicate
-4.4946,105.0574,371.9,1.0,1.0,2023-09-15,700,Aqua,MODIS,100,61.03,303.1,119.0,D,0,iqr_outlier_or_duplicate
-6.9288,112.4687,327.0,3.0,1.7,2023-09-15,700,Aqua,MODIS,70,61.03,298.0,65.6,D,0,iqr_outlier_or_duplicate
-6.928,112.4734,329.8,3.0,1.7,2023-09-15,700,Aqua,MODIS,74,61.03,297.9,85.6,D,0,iqr_outlier_or_duplicate
-3.6197,105.2362,349.0,1.1,1.0,2023-09-15,701,Aqua,MODIS,94,61.03,300.5,55.1,D,0,iqr_outlier_or_duplicate
-3.5661,104.9156,370.3,1.0,1.0,2023-09-15,701,Aqua,MODIS,100,61.03,306.4,110.7,D,0,iqr_outlier_or_duplicate
-3.5675,104.9064,344.8,1.0,1.0,2023-09-15,701,Aqua,MODIS,92,61.03,305.2,40.6,D,0,iqr_outlier_or_duplicate
-3.3612,105.3756,373.2,1.1,1.0,2023-09-15,701,Aqua,MODIS,100,61.03,299.2,133.1,D,0,iqr_outlier_or_duplicate
-3.3626,105.366,354.0,1.1,1.0,2023-09-15,701,Aqua,MODIS,97,61.03,299.2,70.8,D,0,iqr_outlier_or_duplicate
-3.3461,105.0361,349.1,1.1,1.0,2023-09-15,701,Aqua,MODIS,93,61.03,308.8,52.2,D,0,iqr_outlier_or_duplicate
-3.3474,105.0267,362.2,1.1,1.0,2023-09-15,701,Aqua,MODIS,100,61.03,306.8,86.9,D,0,iqr_outlier_or_duplicate
-3.3383,105.0253,355.1,1.1,1.0,2023-09-15,701,Aqua,MODIS,97,61.03,308.6,64.3,D,0,iqr_outlier_or_duplicate
-3.3305,105.0146,373.4,1.1,1.0,2023-09-15,701,Aqua,MODIS,100,61.03,313.0,123.4,D,0,iqr_outlier_or_duplicate
-3.3214,105.0133,351.4,1.1,1.0,2023-09-15,701,Aqua,MODIS,86,61.03,306.7,54.8,D,0,iqr_outlier_or_duplicate
-3.3072,104.9825,366.7,1.1,1.0,2023-09-15,701,Aqua,MODIS,100,61.03,304.4,105.0,D,0,iqr_outlier_or_duplicate
-3.129,105.2635,353.2,1.1,1.0,2023-09-15,701,Aqua,MODIS,96,61.03,301.9,67.0,D,0,iqr_outlier_or_duplicate
-2.9021,106.4114,344.9,1.2,1.1,2023-09-15,701,Aqua,MODIS,92,61.03,302.9,59.3,D,0,iqr_outlier_or_duplicate
-3.0924,105.0634,355.4,1.1,1.0,2023-09-15,701,Aqua,MODIS,92,61.03,304.1,67.7,D,0,iqr_outlier_or_duplicate
-3.0832,105.0621,351.9,1.1,1.0,2023-09-15,701,Aqua,MODIS,96,61.03,301.5,60.9,D,0,iqr_outlier_or_duplicate
-3.0846,105.0526,363.0,1.1,1.0,2023-09-15,701,Aqua,MODIS,100,61.03,303.4,91.1,D,0,iqr_outlier_or_duplicate
-3.086,105.0432,350.0,1.1,1.0,2023-09-15,701,Aqua,MODIS,95,61.03,302.1,56.2,D,0,iqr_outlier_or_duplicate
-3.1245,104.7818,346.7,1.0,1.0,2023-09-15,701,Aqua,MODIS,76,61.03,298.0,50.6,D,0,iqr_outlier_or_duplicate
-3.1269,104.7104,346.5,1.0,1.0,2023-09-15,701,Aqua,MODIS,93,61.03,299.7,48.8,D,0,iqr_outlier_or_duplicate
-3.1178,104.7091,350.5,1.0,1.0,2023-09-15,701,Aqua,MODIS,95,61.03,295.7,56.9,D,0,iqr_outlier_or_duplicate
-3.1191,104.6999,348.0,1.0,1.0,2023-09-15,701,Aqua,MODIS,94,61.03,297.8,51.1,D,0,iqr_outlier_or_duplicate
-2.055,110.206,323.4,2.4,1.5,2023-09-15,701,Aqua,MODIS,76,61.03,292.9,50.0,D,0,iqr_outlier_or_duplicate
-2.7352,105.4391,359.2,1.1,1.1,2023-09-15,701,Aqua,MODIS,99,61.03,306.2,86.1,D,0,iqr_outlier_or_duplicate
-2.7367,105.4293,347.0,1.1,1.1,2023-09-15,701,Aqua,MODIS,93,61.03,304.9,52.4,D,0,iqr_outlier_or_duplicate
-1.2642,102.5535,344.2,1.0,1.0,2023-09-15,701,Aqua,MODIS,92,61.03,297.5,45.0,D,0,iqr_outlier_or_duplicate
-3.345,105.0319,353.0,1.1,1.0,2023-09-15,1456,Terra,MODIS,100,61.03,300.1,74.7,N,0,iqr_outlier_or_duplicate
-3.3279,105.0198,343.1,1.1,1.0,2023-09-15,1456,Terra,MODIS,100,61.03,298.0,51.0,N,0,iqr_outlier_or_duplicate
-3.3292,105.0102,347.6,1.1,1.0,2023-09-15,1456,Terra,MODIS,100,61.03,299.1,61.0,N,0,iqr_outlier_or_duplicate
-3.3215,105.013,350.1,1.1,1.0,2023-09-15,1456,Terra,MODIS,100,61.03,299.6,68.2,N,0,iqr_outlier_or_duplicate
-3.315,104.9926,354.4,1.1,1.0,2023-09-15,1456,Terra,MODIS,100,61.03,301.9,78.9,N,0,iqr_outlier_or_duplicate
-3.3044,105.0008,351.7,1.1,1.0,2023-09-15,1456,Terra,MODIS,100,61.03,300.2,71.2,N,0,iqr_outlier_or_duplicate
-3.3057,104.9913,380.3,1.1,1.0,2023-09-15,1456,Terra,MODIS,100,61.03,306.3,171.7,N,0,iqr_outlier_or_duplicate
-2.0602,110.1973,348.6,1.4,1.2,2023-09-15,1456,Terra,MODIS,100,61.03,293.5,95.4,N,0,iqr_outlier_or_duplicate
-2.5801,121.3785,376.1,1.0,1.0,2023-09-15,1745,Aqua,MODIS,100,61.03,288.5,139.9,N,2,iqr_outlier_or_duplicate
-5.4778,119.4867,345.1,1.1,1.0,2023-09-15,1745,Aqua,MODIS,100,61.03,294.4,56.9,N,0,iqr_outlier_or_duplicate
-5.4793,119.4963,340.4,1.1,1.0,2023-09-15,1745,Aqua,MODIS,100,61.03,294.3,47.6,N,0,iqr_outlier_or_duplicate
-3.3044,104.9867,314.9,3.0,1.7,2023-09-15,1923,Aqua,MODIS,90,61.03,291.8,63.7,N,0,iqr_outlier_or_duplicate
-3.3081,105.0136,320.9,3.0,1.7,2023-09-15,1923,Aqua,MODIS,100,61.03,293.1,90.7,N,0,iqr_outlier_or_duplicate
-3.3229,105.0116,316.7,3.0,1.7,2023-09-15,1923,Aqua,MODIS,94,61.03,291.7,73.7,N,0,iqr_outlier_or_duplicate
-3.3415,105.0366,312.1,3.1,1.7,2023-09-15,1923,Aqua,MODIS,84,61.03,291.7,54.6,N,0,iqr_outlier_or_duplicate
-3.342,105.0317,309.9,3.1,1.7,2023-09-15,1923,Aqua,MODIS,79,61.03,291.5,46.4,N,0,iqr_outlier_or_duplicate
-8.1245,140.1398,314.3,3.2,1.7,2023-09-16,3,Terra,MODIS,71,61.03,292.5,48.0,D,0,iqr_outlier_or_duplicate
-5.2142,122.3369,348.6,1.1,1.1,2023-09-16,140,Terra,MODIS,94,61.03,300.2,61.2,D,0,iqr_outlier_or_duplicate
